deal_event_id,member_deal_ids,acquirer,target,company,src,Currency,Final_Classification,Classification_Confidence,Eligibility,InnovationDeal,is_primary_innovation,is_alternative,completion_year,calendar_year,RelativeYear,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,log_assets,leverage
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2013,-3,39.0865,3.1881,4.9767,69.0259,,,7.6317,8.1565,,4.234481796485289,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2014,-2,42.2654,3.0025,5.8876,94.6539,,,7.2459,7.1039,,4.550227081243853,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2015,-1,66.5588,4.8848,9.4169,126.6872,,,8.19,7.339,,4.841721056177842,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2016,0,59.5564,1.152,3.9507,117.9593,,,3.3232,1.9343,,4.770339649714479,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2017,1,59.7203,4.2617,6.6409,130.7054,,,5.3621,7.1362,,4.872945935767513,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2018,2,141.9381,17.2763,14.3197,213.2206,,,8.2336,12.1717,,5.3623273105133045,
EVT-E0AB38CD,CTL-0151,Busy Bees Nurseries Ltd,The Teddy Bear Club Nursery,Busy Bees Nurseries Ltd,control,EUR,Ineligible transaction,High,Ineligible,0,0,0,2016,2019,3,227.5603,28.8301,26.8388,216.7696,,,12.5476,12.6692,,5.378835038331337,
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2006,-14,,,,10498.0,3114.0,,4.8242,,29.6628,9.258940041812245,29.6628
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2007,-13,,,,9682.0,2796.0,,1.5857,,28.8783,9.178023770499639,28.8783
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2008,-12,,,,9524.0,3016.0,,0.4374,,31.6674,9.161570207606754,31.6674
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2009,-11,3116.0,465.0,513.0,9120.0,2243.0,674.0,5.5031,14.923,24.5943,9.118225083068378,24.5943
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2010,-10,3218.0,462.0,103.0,8969.0,2023.0,705.0,1.1388,14.3567,22.5555,9.101529466118004,22.5555
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2011,-9,3246.0,432.0,238.0,9176.0,1817.0,778.0,2.6233,13.3087,19.8017,9.124346658809207,19.8017
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2012,-8,3462.0,443.0,249.0,9357.0,2087.0,861.0,2.6871,12.7961,22.3042,9.143880005275912,22.3042
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2013,-7,3133.0,298.0,160.0,9760.0,2872.0,886.0,1.6739,9.5117,29.4262,9.186047679407139,29.4262
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2014,-6,3344.0,397.0,209.0,10148.0,2382.0,928.0,2.0997,11.872,23.4726,9.225031920719173,23.4726
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2015,-5,3876.0,591.0,623.0,10956.0,2316.0,1037.0,5.9041,15.2477,21.1391,9.301642530382969,21.1391
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2016,-4,4147.0,796.0,520.0,10212.0,1688.0,1020.0,4.9131,19.1946,16.5296,9.231318778361375,16.5296
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2017,-3,4530.0,1130.0,753.0,9917.0,1630.0,1057.0,7.4817,24.9448,16.4364,9.202005735186125,16.4364
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2018,-2,4632.0,1105.0,800.0,10514.0,1531.0,1161.0,7.8312,23.8558,14.5615,9.260462981379394,14.5615
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2019,-1,4913.0,1118.0,792.0,11081.0,1282.0,1272.0,7.335,22.756,11.5694,9.312987208936326,11.5694
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2020,0,5347.0,1093.0,732.0,13319.0,2750.0,1569.0,6.0,20.4414,20.6472,9.49694686620103,20.6472
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2021,1,5777.0,1318.0,1058.0,14210.0,2141.0,1629.0,7.6864,22.8146,15.0669,9.561701221091147,15.0669
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2022,2,5517.0,679.0,418.0,15868.0,3000.0,1670.0,2.7794,12.3074,18.906,9.672059781634221,18.906
EVT-F32E3250,CTL-0005,UCB SA,Handl Therapeutics,UCB SA,control,EUR,High-confidence innovation-driven,High,Strict (100%),1,1,0,2020,2023,3,5252.0,659.0,343.0,15539.0,3102.0,1630.0,2.1842,12.5476,19.9627,9.651108271786734,19.9627
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2016,-2,332.7144,84.4003,79.5283,,0.0,,,25.3672,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2017,-1,363.1763,93.4991,85.9573,,0.0,,25.9608,25.7448,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2018,0,367.0376,101.2644,70.4876,,0.0,,18.4401,27.5896,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2019,1,371.55,118.205,97.0484,,0.0,,23.8453,31.814,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2020,2,400.7847,117.4164,103.7007,,0.0,,23.6109,29.2966,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2021,3,417.1055,144.9192,119.6915,,0.0,,26.0922,34.744,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2022,4,445.8724,153.0246,124.3291,,0.0,,23.4203,34.3203,0.0,,0.0
EVT-FB4925D1,CTL-0096,USV Pvt Ltd,Juta Pharma GmbH,Usv Pvt Ltd,control,EUR,Alternative-rationale,High,Strict (100%),0,0,1,2018,2023,5,491.6869,163.1414,137.7731,,0.0,,23.0407,33.1799,0.0,,0.0
