Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
CTL-0019,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ascenion GmbH; IFB Innovationsstarter GmbH (Innovationsstarter Hamburg GmbH),PROVIREX Genome Editing Therapies GmbH,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0019,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ascenion GmbH; IFB Innovationsstarter GmbH (Innovationsstarter Hamburg GmbH),PROVIREX Genome Editing Therapies GmbH,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0019,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ascenion GmbH; IFB Innovationsstarter GmbH (Innovationsstarter Hamburg GmbH),PROVIREX Genome Editing Therapies GmbH,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0020,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Asklepios BioPharmaceutical Inc,Brainvectis SAS,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0021,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Astellas Pharma Europe Ltd,Nanna Therapeutics Ltd,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,87.0,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0022,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Les Laboratoires Servier SAS,Symphogen A/S,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0023,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Ovoca Bio Plc,Ivix Ltd,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0024,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Norgine BV,Azanta A/S,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0025,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Dermapharm Holding SE,Allergopharma GmbH & Co KG,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0026,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Laboratoires Equilibre Attitude,Labcatal,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0027,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Chilcott UK Ltd,POA Pharma Scandinavia AB,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-3,2017,0,0,,21.7254,19.8088,19.6108,458.8717,,,4.4884,91.1781,,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-2,2018,0,0,,16.6488,12.6743,16.2293,538.6484,17.1185,,3.2539,76.1274,3.178,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,-1,2019,0,0,,174.3453,166.8558,168.7513,890.9543,23.5852,,23.6081,95.7042,2.6472,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,0,2020,0,1,,6.5,-23.2304,66.1837,851.7258,30.0069,,7.5956,-357.3914,3.5231,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,1,2021,1,1,,54.348,46.584,42.709,779.869,0.021,,5.2352,85.7143,0.0027,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0028,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,0,2020,0,1,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,1,2021,1,1,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,2,2022,1,1,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0029,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Towa Pharmaceutical Co Ltd,"Pensa Investments, S.L.",2020,3,2023,1,1,,,,,,,,,,,,,Unknown,354.0,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0030,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Curium Holding France SAS,MAP Medical Technologies Oy,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0031,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Biocodex,Iprad Sante SA,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0032,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Linnane Pharma AB,SelectImmune Pharma AB (Inactive),2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0033,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Uppsalagruppen Medical AB,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0034,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Klaria Pharma Holding AB,Karessa Pharma Holding AB (Inactive); Klaria Pharma Holding AB,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,5.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,-3,2017,0,0,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,-2,2018,0,0,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,-1,2019,0,0,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,0,2020,0,1,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,1,2021,1,1,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,2,2022,1,1,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0035,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Stryker Corp,Wright Medical Group NV,2020,3,2023,1,1,,,,,,,,,,,,,Unknown,5400.0,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,-2,2017,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,-1,2018,0,0,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,0,2019,0,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,1,2020,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,2,2021,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0036,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,Neopharmed Gentili SpA,MDM SpA,2019,3,2022,1,1,,,,,,,,,,,,,Unknown,,No,No,
CTL-0037,Candidate alternative-rationale group,Not reviewed,Not assessed,0,,Review,,Cato Research LLC (Inactive); Specialized Medical Services-oncology BV (Inactive),2019,-3,2016,0,0,,,,,,,,,,,,,Unknown,,No,No,
